study_id,DOI,site_id,impact_class,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,U_depth_m_decompressed,L_depth_m_decompressed,OC_perc,N_perc,BD_reported_g_cm3,carbon_burial_rate,carbon_burial_rate_uncertainty,nitrogen_burial_rate,nitrogen_burial_rate_uncertainty
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.55,0.56,0.9841945,1.0022355,NA,NA,0.7378098558526468,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.56,0.57,1.0022355,1.0202765,NA,NA,0.6656022021709961,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.57,0.58,1.0202765,1.0383175,NA,NA,0.6533467747112663,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.58,0.59,1.0383175,1.0563585,NA,NA,0.8189606593022084,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.59,0.6,1.0563585,1.0743995,4.640703506232723,0.1363893422996886,0.937208973,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.6,0.61,1.0743995,1.0924405,NA,NA,0.9776187607403309,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_18,low dry bulk density soils,"Sonneratia alba, riverine",mangrove,2016,-13.53214923,48.47598453,0.61,0.62,1.0924405,1.1104815,NA,NA,1.178011561095371,75,6,3.4,0.3
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0,0.005,0,0.005019,NA,NA,0.8597493717103425,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.005,0.01,0.005019,0.011677999999999997,3.323451407,0.14021775198654857,1.4109653760720666,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.01,0.015,0.011677999999999997,0.018337000000000003,NA,NA,1.1322305837501274,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.015,0.02,0.018337000000000003,0.024996000000000008,2.4763393017525566,0.09345988,1.180364603167639,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.02,0.025,0.024996000000000008,0.031655,NA,NA,0.6934730315810365,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.025,0.03,0.031655,0.038314,2.217137567377354,0.081291003,1.2833499411616704,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.03,0.035,0.038314,0.044973,NA,NA,1.0752395337846925,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.035,0.04,0.044973,0.051632,2.6572136378181828,0.099892467,1.175349814742225,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.04,0.045,0.051632,0.058291,NA,NA,1.2092079173079975,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.045,0.05,0.058291,0.06495,2.4879507479676812,0.092838476,0.6688230609985208,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.05,0.055,0.06495,0.071609,NA,NA,1.2462325573471484,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.055,0.06,0.071609,0.078268,2.501752676,0.095328017,0.9452988799346395,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.06,0.065,0.078268,0.084927,NA,NA,1.2281011492621319,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.065,0.07,0.084927,0.091586,2.0265910529274738,0.077831035,1.3114976769867468,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.07,0.075,0.091586,0.098245,NA,NA,1.0981869936336135,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.075,0.08,0.098245,0.10490399999999994,2.5132485201127253,0.1057685060109623,1.1869560357743585,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.08,0.085,0.10490399999999994,0.11156300000000002,NA,NA,0.8517932806945935,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.085,0.09,0.11156300000000002,0.11822199999999995,2.3430806236996315,0.091248734,1.3426330872898438,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.09,0.095,0.11822199999999995,0.12488099999999996,NA,NA,0.8563907221308381,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.095,0.1,0.12488099999999996,0.13153999999999996,2.6115761685248433,0.10211214529906605,1.020017240106689,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.1,0.105,0.13153999999999996,0.13819899999999996,NA,NA,0.9493332341632748,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.105,0.11,0.13819899999999996,0.144858,2.2769796903590866,0.086156172,1.0418782728726932,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.11,0.115,0.144858,0.15151699999999999,NA,NA,1.4473010623513194,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.115,0.12,0.15151699999999999,0.15817599999999998,2.272913860397619,0.085669418,1.328059065445841,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.12,0.125,0.15817599999999998,0.16483499999999998,NA,NA,0.4132940861854644,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.125,0.13,0.16483499999999998,0.171494,2.2057438074062965,0.09232789,1.3439579983665715,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.13,0.135,0.171494,0.17815299999999998,NA,NA,0.9988186628790481,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.135,0.14,0.17815299999999998,0.18481199999999998,2.109762194698588,0.10041623266266175,0.9769576301130438,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.14,0.145,0.18481199999999998,0.19147099999999997,NA,NA,1.8445888978188383,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.145,0.15,0.19147099999999997,0.19813,2.384373307117227,0.11164223676671331,0.6868021043097133,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.15,0.155,0.19813,0.204789,NA,NA,1.048502828256331,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.155,0.16,0.204789,0.21144799999999997,2.6816710133449515,0.11764592995102527,0.9193239982753961,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.16,0.165,0.21144799999999997,0.21810699999999997,NA,NA,1.3014614755805358,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.165,0.17,0.21810699999999997,0.22476599999999997,2.6298942110736228,0.097663634,0.8477788,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.17,0.175,0.22476599999999997,0.231425,NA,NA,0.8318798672113786,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.175,0.18,0.231425,0.238084,2.4925253453495166,0.095686307,1.2220661793076382,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.18,0.185,0.238084,0.244743,NA,NA,0.8312174116730149,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.185,0.19,0.244743,0.25140199999999996,1.6164901813119852,0.052755054226325426,1.008093040416141,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.19,0.195,0.25140199999999996,0.258061,NA,NA,1.4777740171160527,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.195,0.2,0.258061,0.26471999999999996,1.1693243966495068,0.036888519,1.3207720545238395,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.2,0.21,0.26471999999999996,0.2699815,NA,NA,1.266118147697752,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.21,0.22,0.2699815,0.2833145,NA,NA,1.2071596047833766,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.22,0.23,0.2833145,0.29664749999999995,NA,NA,1.5201698466602571,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.23,0.24,0.29664749999999995,0.3099805,NA,NA,0.9961675158145165,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.24,0.25,0.3099805,0.32331350000000003,2.5580917720751493,0.082944022,1.1167344237967225,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.25,0.26,0.32331350000000003,0.33664649999999996,NA,NA,1.1581378949444578,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.26,0.27,0.33664649999999996,0.34997950000000005,NA,NA,1.1707245501733696,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.27,0.28,0.34997950000000005,0.3633125,NA,NA,1.2972535580008493,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.28,0.29,0.3633125,0.37664549999999997,NA,NA,1.0832804191093521,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.29,0.3,0.37664549999999997,0.3899785,1.798088819,0.059412802867866425,1.2810233973109368,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.3,0.31,0.3899785,0.40331149999999993,NA,NA,0.9759626218944215,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.31,0.32,0.40331149999999993,0.41664450000000003,NA,NA,1.1054726796445382,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.32,0.33,0.41664450000000003,0.42997749999999996,NA,NA,0.9726503442026027,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.33,0.34,0.42997749999999996,0.4433105,NA,NA,1.1660873614048233,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.34,0.35,0.4433105,0.4566435,2.3430742569840057,0.071458342,1.1200467014885414,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.35,0.36,0.4566435,0.4699765,NA,NA,1.0213408262723396,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.36,0.37,0.4699765,0.4833095,NA,NA,1.1912606718626464,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.37,0.38,0.4833095,0.49664249999999993,NA,NA,1.4373629043647862,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.38,0.39,0.49664249999999993,0.5099755,NA,NA,0.9822559495088774,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.39,0.4,0.5099755,0.5233085,2.8047129036978315,0.10379410032051642,1.2717490197738441,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.4,0.41,0.5233085,0.5366415,NA,NA,1.0475078200377084,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.41,0.42,0.5366415,0.5499745,NA,NA,1.1905982163242825,18,4,0.68,0.14
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_19,high dry bulk density soils,"Bruguiera gymnorhiza, riverine",mangrove,2016,-13.52950194,48.47596626,0.42,0.43,0.5499745,0.5633075,NA,NA,1.2021911882456484,18,4,0.68,0.14
